bin_id,timestamp,fill_level,weight_kg,battery_level,status,rssi
4,2026-01-23 04:00:00,96,11.52,77.85,FULL,-73
4,2026-01-23 05:00:00,97,11.64,77.81,FULL,-57
4,2026-01-23 06:00:00,100,12.0,77.78,FULL,-64
4,2026-01-23 07:00:00,17,2.04,77.74,OK,-58
4,2026-01-23 08:00:00,17,2.04,77.73,OK,-72
4,2026-01-23 09:00:00,19,2.28,77.7,OK,-77
4,2026-01-23 10:00:00,19,2.28,77.69,OK,-66
4,2026-01-23 11:00:00,22,2.64,77.67,OK,-62
4,2026-01-23 12:00:00,25,3.0,77.63,OK,-64
4,2026-01-23 13:00:00,31,3.72,77.61,OK,-76
4,2026-01-23 14:00:00,35,4.2,77.58,OK,-77
4,2026-01-23 15:00:00,40,4.8,77.56,OK,-65
4,2026-01-23 16:00:00,42,5.04,77.53,OK,-79
4,2026-01-23 17:00:00,43,5.16,77.49,OK,-57
4,2026-01-23 18:00:00,45,5.4,77.45,OK,-64
4,2026-01-23 19:00:00,47,5.64,77.43,OK,-66
4,2026-01-23 20:00:00,51,6.12,77.4,OK,-56
4,2026-01-23 21:00:00,54,6.48,77.35,OK,-58
4,2026-01-23 22:00:00,55,6.6,77.33,OK,-62
4,2026-01-23 23:00:00,57,6.84,77.3,OK,-62
4,2026-01-24 00:00:00,60,7.2,77.29,OK,-63
4,2026-01-24 01:00:00,62,7.44,77.25,OK,-81
4,2026-01-24 02:00:00,64,7.68,77.21,OK,-63
4,2026-01-24 03:00:00,65,7.8,77.18,OK,-70
4,2026-01-24 04:00:00,67,8.04,77.14,OK,-73
4,2026-01-24 05:00:00,68,8.16,77.1,OK,-69
4,2026-01-24 06:00:00,68,8.16,77.06,OK,-64
4,2026-01-24 07:00:00,68,8.16,77.03,OK,-69
4,2026-01-24 08:00:00,68,8.16,77.01,OK,-78
4,2026-01-24 09:00:00,71,8.52,76.97,OK,-76
4,2026-01-24 10:00:00,74,8.88,76.95,OK,-85
4,2026-01-24 11:00:00,79,9.48,76.9,OK,-62
4,2026-01-24 12:00:00,82,9.84,76.87,WARNING,-81
4,2026-01-24 13:00:00,86,10.32,76.85,WARNING,-75
4,2026-01-24 14:00:00,89,10.68,76.81,WARNING,-80
4,2026-01-24 15:00:00,93,11.16,76.78,WARNING,-78
4,2026-01-24 16:00:00,93,11.16,76.75,WARNING,-67
4,2026-01-24 17:00:00,96,11.52,76.71,FULL,-70
4,2026-01-24 18:00:00,100,12.0,76.69,FULL,-82
4,2026-01-24 19:00:00,31,3.72,76.64,OK,-62
4,2026-01-24 20:00:00,32,3.84,76.62,OK,-58
4,2026-01-24 21:00:00,34,4.08,76.6,OK,-65
4,2026-01-24 22:00:00,35,4.2,76.55,OK,-59
4,2026-01-24 23:00:00,36,4.32,76.53,OK,-82
4,2026-01-25 00:00:00,37,4.44,76.48,OK,-81
4,2026-01-25 01:00:00,40,4.8,76.46,OK,-80
4,2026-01-25 02:00:00,40,4.8,76.41,OK,-60
4,2026-01-25 03:00:00,40,4.8,76.4,OK,-80
4,2026-01-25 04:00:00,40,4.8,76.35,OK,-69
4,2026-01-25 05:00:00,42,5.04,76.33,OK,-66
4,2026-01-25 06:00:00,44,5.28,76.31,OK,-81
4,2026-01-25 07:00:00,46,5.52,76.26,OK,-56
4,2026-01-25 08:00:00,49,5.88,76.23,OK,-66
4,2026-01-25 09:00:00,50,6.0,76.18,OK,-69
4,2026-01-25 10:00:00,52,6.24,76.13,OK,-83
4,2026-01-25 11:00:00,55,6.6,76.11,OK,-61
4,2026-01-25 12:00:00,56,6.72,76.08,OK,-58
4,2026-01-25 13:00:00,58,6.96,76.05,OK,-64
4,2026-01-25 14:00:00,63,7.56,76.02,OK,-57
4,2026-01-25 15:00:00,67,8.04,75.99,OK,-61
4,2026-01-25 16:00:00,69,8.28,75.97,OK,-80
4,2026-01-25 17:00:00,71,8.52,75.94,OK,-76
4,2026-01-25 18:00:00,74,8.88,75.93,OK,-80
4,2026-01-25 19:00:00,79,9.48,75.92,OK,-78
4,2026-01-25 20:00:00,81,9.72,75.88,WARNING,-84
4,2026-01-25 21:00:00,84,10.08,75.86,WARNING,-82
4,2026-01-25 22:00:00,86,10.32,75.84,WARNING,-57
4,2026-01-25 23:00:00,89,10.68,75.83,WARNING,-68
4,2026-01-26 00:00:00,92,11.04,75.79,WARNING,-70
4,2026-01-26 01:00:00,94,11.28,75.77,WARNING,-70
4,2026-01-26 02:00:00,97,11.64,75.75,FULL,-79
4,2026-01-26 03:00:00,97,11.64,75.72,FULL,-70
4,2026-01-26 04:00:00,98,11.76,75.7,FULL,-58
4,2026-01-26 05:00:00,98,11.76,75.68,FULL,-81
4,2026-01-26 06:00:00,100,12.0,75.64,FULL,-66
4,2026-01-26 07:00:00,31,3.72,75.62,OK,-58
4,2026-01-26 08:00:00,31,3.72,75.59,OK,-82
4,2026-01-26 09:00:00,32,3.84,75.54,OK,-66
4,2026-01-26 10:00:00,34,4.08,75.51,OK,-71
4,2026-01-26 11:00:00,38,4.56,75.49,OK,-75
4,2026-01-26 12:00:00,42,5.04,75.48,OK,-61
4,2026-01-26 13:00:00,45,5.4,75.46,OK,-79
4,2026-01-26 14:00:00,48,5.76,75.44,OK,-64
4,2026-01-26 15:00:00,54,6.48,75.39,OK,-76
4,2026-01-26 16:00:00,54,6.48,75.36,OK,-55
4,2026-01-26 17:00:00,57,6.84,75.31,OK,-60
4,2026-01-26 18:00:00,59,7.08,75.27,OK,-83
4,2026-01-26 19:00:00,61,7.32,75.22,OK,-81
4,2026-01-26 20:00:00,66,7.92,75.17,OK,-55
4,2026-01-26 21:00:00,68,8.16,75.16,OK,-64
4,2026-01-26 22:00:00,70,8.4,75.12,OK,-69
4,2026-01-26 23:00:00,70,8.4,75.09,OK,-76
4,2026-01-27 00:00:00,73,8.76,75.05,OK,-67
4,2026-01-27 01:00:00,76,9.12,75.04,OK,-81
4,2026-01-27 02:00:00,77,9.24,75.0,OK,-77
4,2026-01-27 03:00:00,78,9.36,74.96,OK,-67
4,2026-01-27 04:00:00,78,9.36,74.95,OK,-81
4,2026-01-27 05:00:00,78,9.36,74.93,OK,-76
4,2026-01-27 06:00:00,80,9.6,74.9,WARNING,-85
4,2026-01-27 07:00:00,80,9.6,74.89,WARNING,-64
4,2026-01-27 08:00:00,83,9.96,74.85,WARNING,-69
4,2026-01-27 09:00:00,83,9.96,74.81,WARNING,-59
4,2026-01-27 10:00:00,84,10.08,74.79,WARNING,-78
4,2026-01-27 11:00:00,88,10.56,74.74,WARNING,-81
4,2026-01-27 12:00:00,93,11.16,74.71,WARNING,-57
4,2026-01-27 13:00:00,98,11.76,74.68,FULL,-60
4,2026-01-27 14:00:00,100,12.0,74.66,FULL,-73
4,2026-01-27 15:00:00,20,2.4,74.62,OK,-56
4,2026-01-27 16:00:00,21,2.52,74.58,OK,-62
4,2026-01-27 17:00:00,21,2.52,74.57,OK,-78
4,2026-01-27 18:00:00,23,2.76,74.55,OK,-72
4,2026-01-27 19:00:00,26,3.12,74.51,OK,-65
4,2026-01-27 20:00:00,28,3.36,74.47,OK,-56
4,2026-01-27 21:00:00,33,3.96,74.45,OK,-63
4,2026-01-27 22:00:00,34,4.08,74.44,OK,-85
4,2026-01-27 23:00:00,35,4.2,74.4,OK,-62
4,2026-01-28 00:00:00,38,4.56,74.37,OK,-74
4,2026-01-28 01:00:00,38,4.56,74.34,OK,-68
4,2026-01-28 02:00:00,41,4.92,74.32,OK,-58
4,2026-01-28 03:00:00,41,4.92,74.27,OK,-81
4,2026-01-28 04:00:00,41,4.92,74.22,OK,-58
4,2026-01-28 05:00:00,44,5.28,74.19,OK,-75
4,2026-01-28 06:00:00,47,5.64,74.15,OK,-85
4,2026-01-28 07:00:00,50,6.0,74.13,OK,-79
4,2026-01-28 08:00:00,51,6.12,74.08,OK,-73
4,2026-01-28 09:00:00,54,6.48,74.05,OK,-60
4,2026-01-28 10:00:00,55,6.6,74.02,OK,-62
4,2026-01-28 11:00:00,61,7.32,74.0,OK,-78
4,2026-01-28 12:00:00,64,7.68,73.99,OK,-57
4,2026-01-28 13:00:00,68,8.16,73.96,OK,-84
4,2026-01-28 14:00:00,71,8.52,73.94,OK,-59
4,2026-01-28 15:00:00,74,8.88,73.89,OK,-69
4,2026-01-28 16:00:00,76,9.12,73.87,OK,-68
4,2026-01-28 17:00:00,76,9.12,73.84,OK,-79
4,2026-01-28 18:00:00,79,9.48,73.8,OK,-62
4,2026-01-28 19:00:00,80,9.6,73.76,WARNING,-77
4,2026-01-28 20:00:00,83,9.96,73.74,WARNING,-63
4,2026-01-28 21:00:00,86,10.32,73.7,WARNING,-67
4,2026-01-28 22:00:00,87,10.44,73.67,WARNING,-68
4,2026-01-28 23:00:00,89,10.68,73.63,WARNING,-85
4,2026-01-29 00:00:00,92,11.04,73.62,WARNING,-78
4,2026-01-29 01:00:00,93,11.16,73.59,WARNING,-60
4,2026-01-29 02:00:00,96,11.52,73.55,FULL,-67
4,2026-01-29 03:00:00,98,11.76,73.51,FULL,-59
4,2026-01-29 04:00:00,99,11.88,73.49,FULL,-82
4,2026-01-29 05:00:00,100,12.0,73.47,FULL,-72
4,2026-01-29 06:00:00,15,1.8,73.44,OK,-74
4,2026-01-29 07:00:00,15,1.8,73.4,OK,-66
4,2026-01-29 08:00:00,17,2.04,73.38,OK,-77
4,2026-01-29 09:00:00,19,2.28,73.35,OK,-72
4,2026-01-29 10:00:00,22,2.64,73.3,OK,-57
4,2026-01-29 11:00:00,25,3.0,73.26,OK,-81
4,2026-01-29 12:00:00,30,3.6,73.23,OK,-83
4,2026-01-29 13:00:00,33,3.96,73.21,OK,-64
4,2026-01-29 14:00:00,36,4.32,73.17,OK,-79
4,2026-01-29 15:00:00,37,4.44,73.15,OK,-77
4,2026-01-29 16:00:00,38,4.56,73.1,OK,-66
4,2026-01-29 17:00:00,40,4.8,73.06,OK,-72
4,2026-01-29 18:00:00,44,5.28,73.05,OK,-82
4,2026-01-29 19:00:00,48,5.76,73.03,OK,-73
4,2026-01-29 20:00:00,51,6.12,73.01,OK,-69
4,2026-01-29 21:00:00,54,6.48,72.97,OK,-73
4,2026-01-29 22:00:00,56,6.72,72.95,OK,-74
4,2026-01-29 23:00:00,58,6.96,72.91,OK,-55
4,2026-01-30 00:00:00,59,7.08,72.87,OK,-55
4,2026-01-30 01:00:00,59,7.08,72.85,OK,-82
4,2026-01-30 02:00:00,59,7.08,72.8,OK,-70
4,2026-01-30 03:00:00,62,7.44,72.76,OK,-71
4,2026-01-30 04:00:00,63,7.56,72.73,OK,-82
4,2026-01-30 05:00:00,63,7.56,72.7,OK,-68
4,2026-01-30 06:00:00,63,7.56,72.66,OK,-85
4,2026-01-30 07:00:00,64,7.68,72.62,OK,-59
4,2026-01-30 08:00:00,64,7.68,72.6,OK,-82
4,2026-01-30 09:00:00,65,7.8,72.57,OK,-79
4,2026-01-30 10:00:00,65,7.8,72.54,OK,-61
4,2026-01-30 11:00:00,70,8.4,72.52,OK,-63
4,2026-01-30 12:00:00,72,8.64,72.48,OK,-71
4,2026-01-30 13:00:00,75,9.0,72.44,OK,-85
4,2026-01-30 14:00:00,80,9.6,72.42,WARNING,-55
4,2026-01-30 15:00:00,83,9.96,72.4,WARNING,-75
4,2026-01-30 16:00:00,86,10.32,72.38,WARNING,-57
4,2026-01-30 17:00:00,88,10.56,72.33,WARNING,-79
4,2026-01-30 18:00:00,89,10.68,72.28,WARNING,-62
4,2026-01-30 19:00:00,93,11.16,72.25,WARNING,-58
4,2026-01-30 20:00:00,97,11.64,72.22,FULL,-66
4,2026-01-30 21:00:00,100,12.0,72.19,FULL,-65
4,2026-01-30 22:00:00,16,1.92,72.17,OK,-58
4,2026-01-30 23:00:00,17,2.04,72.12,OK,-68
4,2026-01-31 00:00:00,20,2.4,72.09,OK,-83
4,2026-01-31 01:00:00,23,2.76,72.07,OK,-81
4,2026-01-31 02:00:00,24,2.88,72.02,OK,-56
4,2026-01-31 03:00:00,27,3.24,71.97,OK,-80
4,2026-01-31 04:00:00,28,3.36,71.96,OK,-67
4,2026-01-31 05:00:00,30,3.6,71.92,OK,-85
4,2026-01-31 06:00:00,30,3.6,71.9,OK,-73
4,2026-01-31 07:00:00,32,3.84,71.88,OK,-62
4,2026-01-31 08:00:00,35,4.2,71.85,OK,-75
4,2026-01-31 09:00:00,36,4.32,71.82,OK,-71
4,2026-01-31 10:00:00,38,4.56,71.8,OK,-59
4,2026-01-31 11:00:00,39,4.68,71.78,OK,-75
4,2026-01-31 12:00:00,41,4.92,71.77,OK,-84
4,2026-01-31 13:00:00,46,5.52,71.73,OK,-78
4,2026-01-31 14:00:00,49,5.88,71.71,OK,-79
4,2026-01-31 15:00:00,53,6.36,71.69,OK,-57
4,2026-01-31 16:00:00,55,6.6,71.66,OK,-75
4,2026-01-31 17:00:00,56,6.72,71.64,OK,-64
4,2026-01-31 18:00:00,60,7.2,71.59,OK,-59
4,2026-01-31 19:00:00,62,7.44,71.56,OK,-65
4,2026-01-31 20:00:00,64,7.68,71.53,OK,-81
4,2026-01-31 21:00:00,65,7.8,71.51,OK,-78
4,2026-01-31 22:00:00,67,8.04,71.46,OK,-85
4,2026-01-31 23:00:00,67,8.04,71.43,OK,-77
4,2026-02-01 00:00:00,69,8.28,71.4,OK,-84
4,2026-02-01 01:00:00,72,8.64,71.38,OK,-73
4,2026-02-01 02:00:00,73,8.76,71.37,OK,-60
4,2026-02-01 03:00:00,74,8.88,71.33,OK,-78
4,2026-02-01 04:00:00,75,9.0,71.29,OK,-60
4,2026-02-01 05:00:00,78,9.36,71.26,OK,-60
4,2026-02-01 06:00:00,78,9.36,71.24,OK,-84
4,2026-02-01 07:00:00,79,9.48,71.23,OK,-65
4,2026-02-01 08:00:00,79,9.48,71.19,OK,-57
4,2026-02-01 09:00:00,82,9.84,71.17,WARNING,-65
4,2026-02-01 10:00:00,82,9.84,71.13,WARNING,-78
4,2026-02-01 11:00:00,86,10.32,71.12,WARNING,-58
4,2026-02-01 12:00:00,91,10.92,71.09,WARNING,-71
4,2026-02-01 13:00:00,93,11.16,71.05,WARNING,-68
4,2026-02-01 14:00:00,96,11.52,71.03,FULL,-66
4,2026-02-01 15:00:00,99,11.88,71.0,FULL,-58
4,2026-02-01 16:00:00,100,12.0,70.98,FULL,-76
4,2026-02-01 17:00:00,15,1.8,70.94,OK,-77
4,2026-02-01 18:00:00,17,2.04,70.89,OK,-84
4,2026-02-01 19:00:00,18,2.16,70.85,OK,-81
4,2026-02-01 20:00:00,19,2.28,70.82,OK,-55
4,2026-02-01 21:00:00,23,2.76,70.81,OK,-72
4,2026-02-01 22:00:00,26,3.12,70.8,OK,-56
4,2026-02-01 23:00:00,28,3.36,70.78,OK,-60
4,2026-02-02 00:00:00,28,3.36,70.76,OK,-68
4,2026-02-02 01:00:00,30,3.6,70.73,OK,-67
4,2026-02-02 02:00:00,32,3.84,70.71,OK,-63
4,2026-02-02 03:00:00,33,3.96,70.67,OK,-68
4,2026-02-02 04:00:00,33,3.96,70.64,OK,-85
4,2026-02-02 05:00:00,35,4.2,70.61,OK,-83
4,2026-02-02 06:00:00,37,4.44,70.56,OK,-75
4,2026-02-02 07:00:00,40,4.8,70.53,OK,-68
4,2026-02-02 08:00:00,43,5.16,70.51,OK,-61
4,2026-02-02 09:00:00,43,5.16,70.49,OK,-66
4,2026-02-02 10:00:00,45,5.4,70.47,OK,-82
4,2026-02-02 11:00:00,48,5.76,70.45,OK,-57
4,2026-02-02 12:00:00,49,5.88,70.44,OK,-79
4,2026-02-02 13:00:00,52,6.24,70.41,OK,-74
4,2026-02-02 14:00:00,55,6.6,70.39,OK,-57
4,2026-02-02 15:00:00,59,7.08,70.38,OK,-78
4,2026-02-02 16:00:00,59,7.08,70.34,OK,-73
4,2026-02-02 17:00:00,59,7.08,70.31,OK,-66
4,2026-02-02 18:00:00,61,7.32,70.27,OK,-66
4,2026-02-02 19:00:00,63,7.56,70.22,OK,-61
4,2026-02-02 20:00:00,68,8.16,70.19,OK,-75
4,2026-02-02 21:00:00,72,8.64,70.18,OK,-79
4,2026-02-02 22:00:00,74,8.88,70.16,OK,-61
4,2026-02-02 23:00:00,74,8.88,70.13,OK,-71
4,2026-02-03 00:00:00,74,8.88,70.11,OK,-66
4,2026-02-03 01:00:00,76,9.12,70.06,OK,-64
4,2026-02-03 02:00:00,78,9.36,70.02,OK,-80
4,2026-02-03 03:00:00,81,9.72,70.0,WARNING,-74
4,2026-02-03 04:00:00,83,9.96,69.98,WARNING,-56
4,2026-02-03 05:00:00,85,10.2,69.96,WARNING,-69
4,2026-02-03 06:00:00,87,10.44,69.95,WARNING,-78
4,2026-02-03 07:00:00,88,10.56,69.92,WARNING,-81
4,2026-02-03 08:00:00,89,10.68,69.89,WARNING,-74
4,2026-02-03 09:00:00,89,10.68,69.88,WARNING,-67
4,2026-02-03 10:00:00,92,11.04,69.84,WARNING,-65
4,2026-02-03 11:00:00,97,11.64,69.81,FULL,-55
4,2026-02-03 12:00:00,100,12.0,69.77,FULL,-80
4,2026-02-03 13:00:00,18,2.16,69.75,OK,-59
4,2026-02-03 14:00:00,23,2.76,69.73,OK,-78
4,2026-02-03 15:00:00,29,3.48,69.68,OK,-75
4,2026-02-03 16:00:00,30,3.6,69.65,OK,-72
4,2026-02-03 17:00:00,33,3.96,69.61,OK,-64
4,2026-02-03 18:00:00,37,4.44,69.58,OK,-77
4,2026-02-03 19:00:00,39,4.68,69.55,OK,-74
4,2026-02-03 20:00:00,43,5.16,69.51,OK,-76
4,2026-02-03 21:00:00,47,5.64,69.5,OK,-76
4,2026-02-03 22:00:00,47,5.64,69.48,OK,-59
4,2026-02-03 23:00:00,50,6.0,69.46,OK,-57
4,2026-02-04 00:00:00,53,6.36,69.43,OK,-73
4,2026-02-04 01:00:00,56,6.72,69.38,OK,-73
4,2026-02-04 02:00:00,57,6.84,69.34,OK,-60
4,2026-02-04 03:00:00,57,6.84,69.29,OK,-74
4,2026-02-04 04:00:00,58,6.96,69.26,OK,-71
4,2026-02-04 05:00:00,58,6.96,69.23,OK,-80
4,2026-02-04 06:00:00,59,7.08,69.19,OK,-82
4,2026-02-04 07:00:00,62,7.44,69.15,OK,-73
4,2026-02-04 08:00:00,63,7.56,69.11,OK,-63
4,2026-02-04 09:00:00,63,7.56,69.06,OK,-79
4,2026-02-04 10:00:00,65,7.8,69.03,OK,-78
4,2026-02-04 11:00:00,71,8.52,68.99,OK,-84
4,2026-02-04 12:00:00,74,8.88,68.94,OK,-60
4,2026-02-04 13:00:00,77,9.24,68.92,OK,-62
4,2026-02-04 14:00:00,82,9.84,68.88,WARNING,-77
4,2026-02-04 15:00:00,85,10.2,68.84,WARNING,-70
4,2026-02-04 16:00:00,86,10.32,68.83,WARNING,-59
4,2026-02-04 17:00:00,87,10.44,68.78,WARNING,-84
4,2026-02-04 18:00:00,89,10.68,68.76,WARNING,-84
4,2026-02-04 19:00:00,92,11.04,68.74,WARNING,-63
4,2026-02-04 20:00:00,95,11.4,68.72,FULL,-59
4,2026-02-04 21:00:00,100,12.0,68.68,FULL,-55
4,2026-02-04 22:00:00,18,2.16,68.64,OK,-73
4,2026-02-04 23:00:00,18,2.16,68.61,OK,-70
4,2026-02-05 00:00:00,20,2.4,68.59,OK,-75
4,2026-02-05 01:00:00,20,2.4,68.54,OK,-71
4,2026-02-05 02:00:00,23,2.76,68.51,OK,-57
4,2026-02-05 03:00:00,24,2.88,68.49,OK,-76
4,2026-02-05 04:00:00,25,3.0,68.47,OK,-78
4,2026-02-05 05:00:00,25,3.0,68.43,OK,-67
4,2026-02-05 06:00:00,28,3.36,68.4,OK,-55
4,2026-02-05 07:00:00,30,3.6,68.36,OK,-70
4,2026-02-05 08:00:00,30,3.6,68.35,OK,-82
4,2026-02-05 09:00:00,32,3.84,68.34,OK,-64
4,2026-02-05 10:00:00,32,3.84,68.3,OK,-80
4,2026-02-05 11:00:00,34,4.08,68.29,OK,-55
4,2026-02-05 12:00:00,38,4.56,68.26,OK,-56
4,2026-02-05 13:00:00,42,5.04,68.24,OK,-64
4,2026-02-05 14:00:00,47,5.64,68.21,OK,-56
4,2026-02-05 15:00:00,49,5.88,68.18,OK,-83
4,2026-02-05 16:00:00,51,6.12,68.15,OK,-80
4,2026-02-05 17:00:00,54,6.48,68.1,OK,-72
4,2026-02-05 18:00:00,56,6.72,68.09,OK,-74
4,2026-02-05 19:00:00,60,7.2,68.06,OK,-81
4,2026-02-05 20:00:00,62,7.44,68.03,OK,-58
4,2026-02-05 21:00:00,65,7.8,68.0,OK,-64
4,2026-02-05 22:00:00,68,8.16,67.98,OK,-80
4,2026-02-05 23:00:00,69,8.28,67.93,OK,-77
4,2026-02-06 00:00:00,69,8.28,67.88,OK,-61
4,2026-02-06 01:00:00,72,8.64,67.87,OK,-69
4,2026-02-06 02:00:00,75,9.0,67.83,OK,-76
4,2026-02-06 03:00:00,75,9.0,67.8,OK,-71
4,2026-02-06 04:00:00,77,9.24,67.75,OK,-72
4,2026-02-06 05:00:00,78,9.36,67.71,OK,-56
4,2026-02-06 06:00:00,80,9.6,67.69,WARNING,-72
4,2026-02-06 07:00:00,81,9.72,67.65,WARNING,-56
4,2026-02-06 08:00:00,81,9.72,67.64,WARNING,-77
4,2026-02-06 09:00:00,84,10.08,67.61,WARNING,-66
4,2026-02-06 10:00:00,87,10.44,67.59,WARNING,-76
4,2026-02-06 11:00:00,89,10.68,67.57,WARNING,-61
4,2026-02-06 12:00:00,91,10.92,67.55,WARNING,-73
4,2026-02-06 13:00:00,93,11.16,67.52,WARNING,-62
4,2026-02-06 14:00:00,99,11.88,67.47,FULL,-75
4,2026-02-06 15:00:00,100,12.0,67.42,FULL,-59
4,2026-02-06 16:00:00,29,3.48,67.38,OK,-72
4,2026-02-06 17:00:00,31,3.72,67.36,OK,-68
4,2026-02-06 18:00:00,33,3.96,67.34,OK,-65
4,2026-02-06 19:00:00,37,4.44,67.33,OK,-74
4,2026-02-06 20:00:00,41,4.92,67.29,OK,-64
4,2026-02-06 21:00:00,43,5.16,67.26,OK,-80
4,2026-02-06 22:00:00,44,5.28,67.22,OK,-65
4,2026-02-06 23:00:00,47,5.64,67.2,OK,-82
4,2026-02-07 00:00:00,50,6.0,67.16,OK,-55
4,2026-02-07 01:00:00,53,6.36,67.14,OK,-58
4,2026-02-07 02:00:00,54,6.48,67.1,OK,-57
4,2026-02-07 03:00:00,57,6.84,67.06,OK,-84
4,2026-02-07 04:00:00,59,7.08,67.04,OK,-60
4,2026-02-07 05:00:00,62,7.44,67.01,OK,-70
4,2026-02-07 06:00:00,62,7.44,66.97,OK,-65
4,2026-02-07 07:00:00,64,7.68,66.92,OK,-65
4,2026-02-07 08:00:00,67,8.04,66.87,OK,-63
4,2026-02-07 09:00:00,70,8.4,66.86,OK,-78
4,2026-02-07 10:00:00,73,8.76,66.81,OK,-61
4,2026-02-07 11:00:00,74,8.88,66.77,OK,-77
4,2026-02-07 12:00:00,79,9.48,66.73,OK,-78
4,2026-02-07 13:00:00,81,9.72,66.69,WARNING,-79
4,2026-02-07 14:00:00,86,10.32,66.65,WARNING,-84
4,2026-02-07 15:00:00,89,10.68,66.62,WARNING,-63
4,2026-02-07 16:00:00,91,10.92,66.59,WARNING,-75
4,2026-02-07 17:00:00,91,10.92,66.56,WARNING,-82
4,2026-02-07 18:00:00,94,11.28,66.53,WARNING,-81
4,2026-02-07 19:00:00,95,11.4,66.5,FULL,-69
4,2026-02-07 20:00:00,100,12.0,66.46,FULL,-56
4,2026-02-07 21:00:00,23,2.76,66.43,OK,-57
4,2026-02-07 22:00:00,25,3.0,66.42,OK,-68
4,2026-02-07 23:00:00,26,3.12,66.41,OK,-69
4,2026-02-08 00:00:00,27,3.24,66.38,OK,-61
4,2026-02-08 01:00:00,30,3.6,66.33,OK,-66
4,2026-02-08 02:00:00,31,3.72,66.3,OK,-65
4,2026-02-08 03:00:00,33,3.96,66.25,OK,-81
4,2026-02-08 04:00:00,33,3.96,66.23,OK,-80
4,2026-02-08 05:00:00,34,4.08,66.2,OK,-76
4,2026-02-08 06:00:00,34,4.08,66.17,OK,-80
4,2026-02-08 07:00:00,34,4.08,66.14,OK,-76
4,2026-02-08 08:00:00,37,4.44,66.11,OK,-63
4,2026-02-08 09:00:00,40,4.8,66.08,OK,-64
4,2026-02-08 10:00:00,40,4.8,66.05,OK,-56
4,2026-02-08 11:00:00,44,5.28,66.02,OK,-69
4,2026-02-08 12:00:00,46,5.52,65.97,OK,-70
4,2026-02-08 13:00:00,51,6.12,65.96,OK,-58
4,2026-02-08 14:00:00,55,6.6,65.92,OK,-82
4,2026-02-08 15:00:00,60,7.2,65.89,OK,-82
4,2026-02-08 16:00:00,60,7.2,65.85,OK,-83
4,2026-02-08 17:00:00,61,7.32,65.8,OK,-78
4,2026-02-08 18:00:00,65,7.8,65.79,OK,-65
4,2026-02-08 19:00:00,69,8.28,65.74,OK,-79
4,2026-02-08 20:00:00,73,8.76,65.7,OK,-78
4,2026-02-08 21:00:00,77,9.24,65.68,OK,-85
4,2026-02-08 22:00:00,78,9.36,65.67,OK,-80
4,2026-02-08 23:00:00,80,9.6,65.64,WARNING,-72
4,2026-02-09 00:00:00,80,9.6,65.61,WARNING,-78
4,2026-02-09 01:00:00,81,9.72,65.57,WARNING,-66
4,2026-02-09 02:00:00,84,10.08,65.53,WARNING,-68
4,2026-02-09 03:00:00,84,10.08,65.51,WARNING,-63
4,2026-02-09 04:00:00,84,10.08,65.49,WARNING,-61
4,2026-02-09 05:00:00,86,10.32,65.46,WARNING,-71
4,2026-02-09 06:00:00,87,10.44,65.44,WARNING,-71
4,2026-02-09 07:00:00,90,10.8,65.43,WARNING,-81
4,2026-02-09 08:00:00,91,10.92,65.41,WARNING,-57
4,2026-02-09 09:00:00,92,11.04,65.36,WARNING,-81
4,2026-02-09 10:00:00,92,11.04,65.31,WARNING,-82
4,2026-02-09 11:00:00,95,11.4,65.27,FULL,-61
4,2026-02-09 12:00:00,99,11.88,65.26,FULL,-69
4,2026-02-09 13:00:00,100,12.0,65.23,FULL,-81
4,2026-02-09 14:00:00,30,3.6,65.2,OK,-76
4,2026-02-09 15:00:00,35,4.2,65.17,OK,-60
4,2026-02-09 16:00:00,38,4.56,65.15,OK,-77
4,2026-02-09 17:00:00,40,4.8,65.12,OK,-79
4,2026-02-09 18:00:00,44,5.28,65.08,OK,-78
4,2026-02-09 19:00:00,45,5.4,65.07,OK,-79
4,2026-02-09 20:00:00,50,6.0,65.05,OK,-74
4,2026-02-09 21:00:00,54,6.48,65.03,OK,-82
4,2026-02-09 22:00:00,54,6.48,65.0,OK,-57
4,2026-02-09 23:00:00,56,6.72,64.97,OK,-61
4,2026-02-10 00:00:00,57,6.84,64.95,OK,-55
4,2026-02-10 01:00:00,60,7.2,64.92,OK,-64
4,2026-02-10 02:00:00,62,7.44,64.88,OK,-58
4,2026-02-10 03:00:00,63,7.56,64.87,OK,-56
4,2026-02-10 04:00:00,65,7.8,64.86,OK,-77
4,2026-02-10 05:00:00,68,8.16,64.83,OK,-84
4,2026-02-10 06:00:00,71,8.52,64.78,OK,-80
4,2026-02-10 07:00:00,74,8.88,64.75,OK,-76
4,2026-02-10 08:00:00,75,9.0,64.7,OK,-59
4,2026-02-10 09:00:00,78,9.36,64.67,OK,-74
4,2026-02-10 10:00:00,79,9.48,64.65,OK,-59
4,2026-02-10 11:00:00,82,9.84,64.62,WARNING,-76
4,2026-02-10 12:00:00,86,10.32,64.61,WARNING,-58
4,2026-02-10 13:00:00,88,10.56,64.59,WARNING,-82
4,2026-02-10 14:00:00,91,10.92,64.58,WARNING,-61
4,2026-02-10 15:00:00,95,11.4,64.56,FULL,-60
